"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"131488","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L3- 新建目录- 失败","属性管理中，准备L2的自定义属性，包含枚举属性A、bigint文本框属性B，string文本框属性C、树形目录属性D","1. 未完善必填项，点击【确定】
2. 文本框输入内容长度超255个字符，点击【确定】
3. 1）“上级目录”选择当前上级目录；
2）目录中文名称或目录英文名称，与所选上级目录下的已有L3目录重名；
3）点击【确定】；
4. 1）“上级目录”选择其他上级目录（非当前上级目录）；
2）目录中文名称或目录英文名称，与所选上级目录下的已有L3目录重名；
3）目录中文名称或目录英文名称，与当前上级目录下的L3目录无重名目录；
4）点击【确定】；","1. 提示必填
2. 提示错误信息
3. 提示重名错误信息
4. 提示重名错误信息","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131487","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L3- 新建目录- 通过","属性管理中，准备L2的自定义属性，包含枚举属性A、bigint文本框属性B，string文本框属性C、树形目录属性D","1. “上级目录”选择当前上级目录，其他内容输入正确，点击【确定】
2. “上级目录”选择其他上级目录（非当前上级目录），其他内容输入正确，点击【确定】
3. 1）“上级目录”选择其他上级目录（非当前上级目录）；
2）目录中文名称或目录英文名称，在所选上级目录下的无重名的L23目录；
3）目录中文名称或目录英文名称，与当前上级目录下的已有L3目录重名；
4）点击【确定】；","1. 1）新建目录成功；
2）弹窗关闭，列刷新，新建目录排在非置顶目录第一行
2. 1）新建目录成功；
2）弹窗关闭
3）所选上级目录下的L3目录列表显示新建的目录
3. 1）新建目录成功；
2）弹窗关闭
3）所选上级目录下的L3目录列表显示新建的目录","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","2","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131486","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L3- 新建目录- 交互","属性管理中，准备L2的自定义属性，包含枚举属性A、bigint文本框属性B，string文本框属性C、树形目录属性D","1. 点击【新建目录】
2. 查看“上级目录”下拉项
3. 查看“数据责任人”下拉项
4. 选择“数据责任人”
5. 查看「自定义属性」-枚举属性A
6. 查看「自定义属性」-bigint文本框属性B
7. 查看「自定义属性」-string文本框属性C
8. 查看「自定义属性」- 树形目录属性D","1. 弹出“新建L3目录”弹窗：
1）「基本信息」部分，显示“上级目录”、“目录中文名称”、“目录英文名称”、“数据责任人”、“归属部门”、“所属公司”、“业务定义”，且均为必填项
2）「自定义属性」部分，显示自定义L1属性
2. 1）默认自动选中当前页面上级目录
2）下拉项为当前L1目录下所有L2目录
3. 下拉项为组织架构表中「在职」员工姓名列表，每项显示格式为：张三（0001，公司名称，部门名称）
4. “归属部门”和“所属公司”自动回填
5. 下拉选择框，下拉项展示正确
6. 数值输入框，只能输入正整数
7. 文本输入框，限制255个字符
8. 下拉目录选择框，树形目录展示正确","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","1","8","通过","shier","2024-07-31","","0000-00-00","1","",""
"131485","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L3- 查看详情","无","1. 点击任一目录的【查看详情】
2. 查看抽屉中「基本信息」部分
3. 查看抽屉中「自定义属性」部分","1. 右侧弹窗详情抽屉
2. 目录以下信息显示正确：
层级、上级层级（即上级目录名称）、中文名称、英文名称、编码、数据责任人、数据责任人工号、数据责任人状态、归属部门、所属公司、状态、业务定义、创建人、创建时间、更新人、更新时间
3. 显示该目录的自定义属性以及属性值","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","2","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131484","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L3- 列表- 列拖拽","无","1. 拖拽列
2. 刷新页面，查看列","1. 1）每次拖拽都触发接口保存
2）拖拽成功
2. 列为上次拖拽的顺序","1. 
2.","","3","功能测试","功能测试阶段","正常","0","2","2","通过","shier","2024-07-31","","0000-00-00","1","",""
"131483","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L3- 列表- 操作列按钮显示","无","1. 查看已发布状态目录
2. 查看草稿状态目录
3. 查看已下线状态目录","1. 操作列按钮为：【查看详情】、【置顶】或【取消置顶】
2. 操作列按钮为：【编辑】、【查看详情】、【置顶】或【取消置顶】
3. 操作列按钮为：【编辑】、【查看详情】、【置顶】或【取消置顶】","1. 
2. 
3.","","3","功能测试","功能测试阶段","正常","0","1","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131482","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L3- 列表- 置顶/取消置顶","无","1. 点击未置顶目录的【置顶】按钮
2. 点击已置顶目录的【取消置顶】按钮","1. 该目录跳至列表第一页第一行
2. 该目录跳至列表非置顶目录第一行","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","shier","2024-07-31","","0000-00-00","1","",""
"131481","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L3- 列表- 拖动排序","无","1. 将目录B拖动到目录A上方
2. 将目录B拖动到置顶目录C上方
3. 查询后拖动排序：
1）默认情况下，列表数据顺序为：目录A、目录B、目录C、目录D、目录E、目录F，目录均为非置顶
2）通过查询条件进行查询，使得查询结果只有目录B和目录E
3）在当前查询条件下，将目录E拖动到目录B上方一个位置
4）重置查询条件，查看列表数据","1. 左侧树形目录中目录B在目录A上方
2. 拖动失败
3. 目录顺序为：A、E、B、C、D、F","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","2","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131480","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L3- 列表- 列表字段配置","无","1. 点击操作列右侧的设置icon
2. 在下拉框中，取消所有可取消的字段（即只保留“中文名称”和“操作”）并确定
3. 在下拉框中，点击全选并确定","1. 1）下拉框展示所有列表字段（目录属性+“操作”），可多选和全选；
- 下拉项为：层级、目录编码、归属部门、数据责任人、数据管家、状态、创建人、更新人、英文名称、所属公司、数据责任人工号、数据责任人状态、操作
2）已展示在列表的字段（目录属性+“操作”）为勾选状态；
3）“中文名称”、“操作”为默认勾选且不可取消
2. 列表只展示“中文名称”和“操作”列，且样式正确
3. 列表显示所有字段列，且样式正确","1. 
2. 
3.","","3","功能测试","功能测试阶段","正常","0","1","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131479","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L3- 列表- 翻页","无","1. “上一页”/“下一页”翻页
2. 指定页码翻页
3. 搜索后翻页：
先进行搜索查询；
再进行翻页
4. 翻页后搜索：
先翻页到最后一页（最后一页数据小于每页最大条数）；
再进行搜索查询（搜索后页数要小于搜索前页数）","1. 1）“上一页”数据正确；
2）“下一页”数据正确
2. 数据正确
3. 数据正确
4. 1）页码更新为第一页；
2）筛选数据正确","1. 
2. 
3. 
4.","","3","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131478","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L3- 列表- 筛选","无","1. 查看列表可筛选列
2. 状态筛选“草稿”
3. 状态筛选“已发布”
4. 状态筛选“已下线”","1. 只有“状态”列支持筛选，筛选项为：草稿、已发布、已下线
2. 列表返回所有草稿目录
3. 列表返回所有已发布目录
4. 列表返回所有已下线目录","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131477","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L3- 列表- 查询","无","1. 默认查询：
默认状态下点击【查询】
2. 独立查询：
只进行“中文名称”查询
3. 独立查询：
只进行“目录编码”查询
4. 独立查询：
只进行“归属部门”查询
5. 独立查询：
只进行“数据责任人”查询
6. 独立查询：
只进行“数据管家”查询
7. 独立查询：
只进行“创建时间”查询
8. 独立查询：
只进行“最近修改时间”查询
9. 独立查询：
只进行“创建人”查询
10. 独立查询：
只进行“更新人”查询
11. 组合查询：
每个筛选项都选择；
点击【查询】
12. 重置查询：
每个筛选项都选择，并进行查询；
点击【重置】","1. 列表展示所选L2目录下所有L3目录
2. 根据输入“中文名称”模糊查询结果正确；
3. 根据输入“目录编码”模糊查询结果正确；
4. 根据选择“归属部门”精确查询结果正确；
5. 根据选择“数据责任人”精确查询结果正确；
6. 根据选择“数据管家”精确查询结果正确；
7. 根据选择“创建时间”精确查询结果正确；
-- 注意前端传参，开始时间和结束时间是否是0点和23点59分59秒
8. 根据选择“最近修改时间”精确查询结果正确；
-- 注意前端传参，开始时间和结束时间是否是0点和23点59分59秒
9. 根据选择“创建人”精确查询结果正确；
10. 根据选择“更新人”精确查询结果正确；
11. 筛选结果正确
12. 1）所有筛选项都恢复默认状态；
2）列表显示所选L2目录下所有L3目录","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12.","","2","功能测试","功能测试阶段","正常","0","2","12","通过","shier","2024-07-31","","0000-00-00","1","",""
